_id,employee,salary,start_date,end_date
5f6b82031a9dfb14679a2351,5f6a3d5a4636e1543f6d4548,62186,1992-08-12T21:00:00.000Z,1993-08-12T21:00:00.000Z
5f6b82031a9dfb14679a2352,5f6a3d5a4636e1543f6d4548,61833,1993-08-12T21:00:00.000Z,1994-08-12T21:00:00.000Z
5f6b82031a9dfb14679a2353,5f6a3d5a4636e1543f6d4548,66156,1994-08-12T21:00:00.000Z,1995-08-12T21:00:00.000Z
5f6b82031a9dfb14679a2354,5f6a3d5a4636e1543f6d4548,70111,1995-08-12T21:00:00.000Z,1996-08-11T21:00:00.000Z
5f6b82031a9dfb14679a2355,5f6a3d5a4636e1543f6d4548,71103,1996-08-11T21:00:00.000Z,1997-08-11T21:00:00.000Z
5f6b82031a9dfb14679a2356,5f6a3d5a4636e1543f6d4548,74635,1997-08-11T21:00:00.000Z,1998-08-11T21:00:00.000Z
5f6b82031a9dfb14679a2357,5f6a3d5a4636e1543f6d4548,74726,1998-08-11T21:00:00.000Z,1999-08-11T21:00:00.000Z
5f6b82031a9dfb14679a2358,5f6a3d5a4636e1543f6d4548,77412,1999-08-11T21:00:00.000Z,2000-08-10T21:00:00.000Z
5f6b82031a9dfb14679a2359,5f6a3d5a4636e1543f6d4548,77038,2000-08-10T21:00:00.000Z,2001-08-10T21:00:00.000Z
5f6b82031a9dfb14679a235a,5f6a3d5a4636e1543f6d4548,77848,2001-08-10T21:00:00.000Z,9999-01-01T21:00:00.000Z
5f6b82031a9dfb14679a235b,5f6a3d5a4636e1543f6d4549,72192,1991-12-08T21:00:00.000Z,1992-12-07T21:00:00.000Z
5f6b82031a9dfb14679a235c,5f6a3d5a4636e1543f6d4549,72802,1992-12-07T21:00:00.000Z,1993-12-07T21:00:00.000Z
5f6b82031a9dfb14679a235d,5f6a3d5a4636e1543f6d4549,73918,1993-12-07T21:00:00.000Z,1994-12-07T21:00:00.000Z
5f6b82031a9dfb14679a235e,5f6a3d5a4636e1543f6d4549,77315,1994-12-07T21:00:00.000Z,1995-12-07T21:00:00.000Z
5f6b82031a9dfb14679a235f,5f6a3d5a4636e1543f6d4549,78035,1995-12-07T21:00:00.000Z,1996-12-06T21:00:00.000Z
5f6b82031a9dfb14679a2360,5f6a3d5a4636e1543f6d4549,78480,1996-12-06T21:00:00.000Z,1997-12-06T21:00:00.000Z
5f6b82031a9dfb14679a2361,5f6a3d5a4636e1543f6d4549,81891,1997-12-06T21:00:00.000Z,1998-12-06T21:00:00.000Z
5f6b82031a9dfb14679a2362,5f6a3d5a4636e1543f6d4549,83144,1998-12-06T21:00:00.000Z,1999-12-06T21:00:00.000Z
5f6b82031a9dfb14679a2363,5f6a3d5a4636e1543f6d4549,84291,1999-12-06T21:00:00.000Z,2000-12-05T21:00:00.000Z
5f6b82031a9dfb14679a2364,5f6a3d5a4636e1543f6d4549,85860,2000-12-05T21:00:00.000Z,2001-12-05T21:00:00.000Z
5f6b82031a9dfb14679a2365,5f6a3d5a4636e1543f6d4549,85676,2001-12-05T21:00:00.000Z,9999-01-01T21:00:00.000Z
5f6b82031a9dfb14679a2366,5f6a3d5a4636e1543f6d454a,50330,1992-08-30T21:00:00.000Z,1993-08-30T21:00:00.000Z
5f6b82031a9dfb14679a2367,5f6a3d5a4636e1543f6d454a,52573,1993-08-30T21:00:00.000Z,1994-08-30T21:00:00.000Z
5f6b82031a9dfb14679a2368,5f6a3d5a4636e1543f6d454a,56218,1994-08-30T21:00:00.000Z,1995-08-30T21:00:00.000Z
5f6b82031a9dfb14679a2369,5f6a3d5a4636e1543f6d454a,57085,1995-08-30T21:00:00.000Z,1996-08-29T21:00:00.000Z
5f6b82031a9dfb14679a236a,5f6a3d5a4636e1543f6d454a,59445,1996-08-29T21:00:00.000Z,1997-08-29T21:00:00.000Z
5f6b82031a9dfb14679a236b,5f6a3d5a4636e1543f6d454a,59282,1997-08-29T21:00:00.000Z,1998-08-29T21:00:00.000Z
5f6b82031a9dfb14679a236c,5f6a3d5a4636e1543f6d454a,59871,1998-08-29T21:00:00.000Z,1999-08-29T21:00:00.000Z
5f6b82031a9dfb14679a236d,5f6a3d5a4636e1543f6d454a,61695,1999-08-29T21:00:00.000Z,2000-08-28T21:00:00.000Z
5f6b82031a9dfb14679a236e,5f6a3d5a4636e1543f6d454a,65784,2000-08-28T21:00:00.000Z,2001-08-28T21:00:00.000Z
5f6b82031a9dfb14679a236f,5f6a3d5a4636e1543f6d454a,65617,2001-08-28T21:00:00.000Z,9999-01-01T21:00:00.000Z
5f6b82031a9dfb14679a2370,5f6a3d5a4636e1543f6d454b,61743,1992-06-25T21:00:00.000Z,1993-06-25T21:00:00.000Z
5f6b82031a9dfb14679a2371,5f6a3d5a4636e1543f6d454b,64053,1993-06-25T21:00:00.000Z,1994-06-25T21:00:00.000Z
5f6b82031a9dfb14679a2372,5f6a3d5a4636e1543f6d454b,63718,1994-06-25T21:00:00.000Z,1995-06-25T21:00:00.000Z
5f6b82031a9dfb14679a2373,5f6a3d5a4636e1543f6d454b,66811,1995-06-25T21:00:00.000Z,1996-06-24T21:00:00.000Z
5f6b82031a9dfb14679a2374,5f6a3d5a4636e1543f6d454b,70427,1996-06-24T21:00:00.000Z,1997-06-24T21:00:00.000Z
5f6b82031a9dfb14679a2375,5f6a3d5a4636e1543f6d454b,73752,1997-06-24T21:00:00.000Z,1998-06-24T21:00:00.000Z
5f6b82031a9dfb14679a2376,5f6a3d5a4636e1543f6d454b,76358,1998-06-24T21:00:00.000Z,1999-06-24T21:00:00.000Z
5f6b82031a9dfb14679a2377,5f6a3d5a4636e1543f6d454b,79704,1999-06-24T21:00:00.000Z,2000-06-23T21:00:00.000Z
5f6b82031a9dfb14679a2378,5f6a3d5a4636e1543f6d454b,84091,2000-06-23T21:00:00.000Z,2001-06-23T21:00:00.000Z
5f6b82031a9dfb14679a2379,5f6a3d5a4636e1543f6d454b,87326,2001-06-23T21:00:00.000Z,2002-06-23T21:00:00.000Z
5f6b82031a9dfb14679a237a,5f6a3d5a4636e1543f6d454b,88948,2002-06-23T21:00:00.000Z,9999-01-01T21:00:00.000Z
5f6b82031a9dfb14679a237b,5f6a3d5a4636e1543f6d454c,40000,1990-11-08T21:00:00.000Z,1991-11-08T21:00:00.000Z
5f6b82031a9dfb14679a237c,5f6a3d5a4636e1543f6d454c,42783,1991-11-08T21:00:00.000Z,1992-11-07T21:00:00.000Z
5f6b82031a9dfb14679a237d,5f6a3d5a4636e1543f6d454c,46689,1992-11-07T21:00:00.000Z,1993-11-07T21:00:00.000Z
5f6b82031a9dfb14679a237e,5f6a3d5a4636e1543f6d454c,46198,1993-11-07T21:00:00.000Z,1994-11-07T21:00:00.000Z
5f6b82031a9dfb14679a237f,5f6a3d5a4636e1543f6d454c,48494,1994-11-07T21:00:00.000Z,1995-11-07T21:00:00.000Z
5f6b82031a9dfb14679a2380,5f6a3d5a4636e1543f6d454c,48611,1995-11-07T21:00:00.000Z,1996-11-06T21:00:00.000Z
5f6b82031a9dfb14679a2381,5f6a3d5a4636e1543f6d454c,49606,1996-11-06T21:00:00.000Z,1997-11-06T21:00:00.000Z
5f6b82031a9dfb14679a2382,5f6a3d5a4636e1543f6d454c,50665,1997-11-06T21:00:00.000Z,1998-11-06T21:00:00.000Z
5f6b82031a9dfb14679a2383,5f6a3d5a4636e1543f6d454c,50633,1998-11-06T21:00:00.000Z,1999-11-06T21:00:00.000Z
5f6b82031a9dfb14679a2384,5f6a3d5a4636e1543f6d454c,51187,1999-11-06T21:00:00.000Z,2000-11-05T21:00:00.000Z
5f6b82031a9dfb14679a2385,5f6a3d5a4636e1543f6d454c,51932,2000-11-05T21:00:00.000Z,2001-11-05T21:00:00.000Z
5f6b82031a9dfb14679a2386,5f6a3d5a4636e1543f6d454c,55435,2001-11-05T21:00:00.000Z,9999-01-01T21:00:00.000Z
5f6b82031a9dfb14679a2387,5f6a3d5a4636e1543f6d454d,62494,1985-02-21T21:00:00.000Z,1986-02-21T21:00:00.000Z
5f6b82031a9dfb14679a2388,5f6a3d5a4636e1543f6d454d,65782,1986-02-21T21:00:00.000Z,1987-02-21T21:00:00.000Z
5f6b82031a9dfb14679a2389,5f6a3d5a4636e1543f6d454d,67819,1987-02-21T21:00:00.000Z,1988-02-21T21:00:00.000Z
5f6b82031a9dfb14679a238a,5f6a3d5a4636e1543f6d454d,67718,1988-02-21T21:00:00.000Z,1989-02-20T21:00:00.000Z
5f6b82031a9dfb14679a238b,5f6a3d5a4636e1543f6d454d,71769,1989-02-20T21:00:00.000Z,1990-02-20T21:00:00.000Z
5f6b82031a9dfb14679a238c,5f6a3d5a4636e1543f6d454d,73550,1990-02-20T21:00:00.000Z,1991-02-20T21:00:00.000Z
5f6b82031a9dfb14679a238d,5f6a3d5a4636e1543f6d454d,76110,1991-02-20T21:00:00.000Z,1992-02-20T21:00:00.000Z
5f6b82031a9dfb14679a238e,5f6a3d5a4636e1543f6d454d,80522,1992-02-20T21:00:00.000Z,1993-02-19T21:00:00.000Z
5f6b82031a9dfb14679a238f,5f6a3d5a4636e1543f6d454d,81699,1993-02-19T21:00:00.000Z,1994-02-19T21:00:00.000Z
5f6b82031a9dfb14679a2390,5f6a3d5a4636e1543f6d454d,81430,1994-02-19T21:00:00.000Z,1994-03-20T21:00:00.000Z
5f6b82031a9dfb14679a2391,5f6a3d5a4636e1543f6d454e,60222,1990-06-14T21:00:00.000Z,1991-06-14T21:00:00.000Z
5f6b82031a9dfb14679a2392,5f6a3d5a4636e1543f6d454e,61112,1991-06-14T21:00:00.000Z,1992-06-13T21:00:00.000Z
5f6b82031a9dfb14679a2393,5f6a3d5a4636e1543f6d454e,65602,1992-06-13T21:00:00.000Z,1993-06-13T21:00:00.000Z
5f6b82031a9dfb14679a2394,5f6a3d5a4636e1543f6d454e,67256,1993-06-13T21:00:00.000Z,1994-06-13T21:00:00.000Z
5f6b82031a9dfb14679a2395,5f6a3d5a4636e1543f6d454e,69257,1994-06-13T21:00:00.000Z,1995-06-13T21:00:00.000Z
5f6b82031a9dfb14679a2396,5f6a3d5a4636e1543f6d454e,71540,1995-06-13T21:00:00.000Z,1996-06-12T21:00:00.000Z
5f6b82031a9dfb14679a2397,5f6a3d5a4636e1543f6d454e,72336,1996-06-12T21:00:00.000Z,1997-06-12T21:00:00.000Z
5f6b82031a9dfb14679a2398,5f6a3d5a4636e1543f6d454e,72380,1997-06-12T21:00:00.000Z,1998-06-12T21:00:00.000Z
5f6b82031a9dfb14679a2399,5f6a3d5a4636e1543f6d454e,74305,1998-06-12T21:00:00.000Z,1999-06-12T21:00:00.000Z
5f6b82031a9dfb14679a239a,5f6a3d5a4636e1543f6d454e,77136,1999-06-12T21:00:00.000Z,2000-06-11T21:00:00.000Z
5f6b82031a9dfb14679a239b,5f6a3d5a4636e1543f6d454e,79740,2000-06-11T21:00:00.000Z,2001-06-11T21:00:00.000Z
5f6b82031a9dfb14679a239c,5f6a3d5a4636e1543f6d454e,83198,2001-06-11T21:00:00.000Z,2002-06-11T21:00:00.000Z
5f6b82031a9dfb14679a239d,5f6a3d5a4636e1543f6d454e,85691,2002-06-11T21:00:00.000Z,9999-01-01T21:00:00.000Z
5f6b82031a9dfb14679a239e,5f6a3d5a4636e1543f6d454f,63822,1993-05-12T21:00:00.000Z,1994-05-12T21:00:00.000Z
5f6b82031a9dfb14679a239f,5f6a3d5a4636e1543f6d454f,64558,1994-05-12T21:00:00.000Z,1995-05-12T21:00:00.000Z
5f6b82031a9dfb14679a23a0,5f6a3d5a4636e1543f6d454f,64411,1995-05-12T21:00:00.000Z,1996-05-11T21:00:00.000Z
5f6b82031a9dfb14679a23a1,5f6a3d5a4636e1543f6d454f,66651,1996-05-11T21:00:00.000Z,1997-05-11T21:00:00.000Z
5f6b82031a9dfb14679a23a2,5f6a3d5a4636e1543f6d454f,71109,1997-05-11T21:00:00.000Z,1998-05-11T21:00:00.000Z
5f6b82031a9dfb14679a23a3,5f6a3d5a4636e1543f6d454f,71173,1998-05-11T21:00:00.000Z,1999-05-11T21:00:00.000Z
5f6b82031a9dfb14679a23a4,5f6a3d5a4636e1543f6d454f,72190,1999-05-11T21:00:00.000Z,1999-11-14T21:00:00.000Z
5f6b82031a9dfb14679a23a5,5f6a3d5a4636e1543f6d4550,71305,1985-10-12T21:00:00.000Z,1986-10-12T21:00:00.000Z
5f6b82031a9dfb14679a23a6,5f6a3d5a4636e1543f6d4550,71561,1986-10-12T21:00:00.000Z,1987-10-12T21:00:00.000Z
5f6b82031a9dfb14679a23a7,5f6a3d5a4636e1543f6d4550,75373,1987-10-12T21:00:00.000Z,1988-10-11T21:00:00.000Z
5f6b82031a9dfb14679a23a8,5f6a3d5a4636e1543f6d4550,77923,1988-10-11T21:00:00.000Z,1989-10-11T21:00:00.000Z
5f6b82031a9dfb14679a23a9,5f6a3d5a4636e1543f6d4550,80567,1989-10-11T21:00:00.000Z,1990-10-11T21:00:00.000Z
5f6b82031a9dfb14679a23aa,5f6a3d5a4636e1543f6d4550,82196,1990-10-11T21:00:00.000Z,1991-10-11T21:00:00.000Z
5f6b82031a9dfb14679a23ab,5f6a3d5a4636e1543f6d4550,83540,1991-10-11T21:00:00.000Z,1992-10-10T21:00:00.000Z
5f6b82031a9dfb14679a23ac,5f6a3d5a4636e1543f6d4550,84167,1992-10-10T21:00:00.000Z,1993-10-10T21:00:00.000Z
5f6b82031a9dfb14679a23ad,5f6a3d5a4636e1543f6d4550,88379,1993-10-10T21:00:00.000Z,1994-10-10T21:00:00.000Z
5f6b82031a9dfb14679a23ae,5f6a3d5a4636e1543f6d4550,92458,1994-10-10T21:00:00.000Z,1995-10-10T21:00:00.000Z
5f6b82031a9dfb14679a23af,5f6a3d5a4636e1543f6d4550,96074,1995-10-10T21:00:00.000Z,1996-10-09T21:00:00.000Z
5f6b82031a9dfb14679a23b0,5f6a3d5a4636e1543f6d4550,96199,1996-10-09T21:00:00.000Z,1997-10-09T21:00:00.000Z
5f6b82031a9dfb14679a23b1,5f6a3d5a4636e1543f6d4550,99890,1997-10-09T21:00:00.000Z,1998-10-09T21:00:00.000Z
5f6b82031a9dfb14679a23b2,5f6a3d5a4636e1543f6d4550,102431,1998-10-09T21:00:00.000Z,1999-10-09T21:00:00.000Z
5f6b82031a9dfb14679a23b3,5f6a3d5a4636e1543f6d4550,105183,1999-10-09T21:00:00.000Z,2000-10-08T21:00:00.000Z
5f6b82031a9dfb14679a23b4,5f6a3d5a4636e1543f6d4550,109222,2000-10-08T21:00:00.000Z,2001-10-08T21:00:00.000Z
5f6b82031a9dfb14679a23b5,5f6a3d5a4636e1543f6d4550,109040,2001-10-08T21:00:00.000Z,9999-01-01T21:00:00.000Z
5f6b82031a9dfb14679a23b6,5f6a3d5a4636e1543f6d4551,40000,1997-07-16T21:00:00.000Z,1998-07-16T21:00:00.000Z
5f6b82031a9dfb14679a23b7,5f6a3d5a4636e1543f6d4551,40327,1998-07-16T21:00:00.000Z,1999-07-16T21:00:00.000Z
5f6b82031a9dfb14679a23b8,5f6a3d5a4636e1543f6d4551,42229,1999-07-16T21:00:00.000Z,2000-07-15T21:00:00.000Z
5f6b82031a9dfb14679a23b9,5f6a3d5a4636e1543f6d4551,46554,2000-07-15T21:00:00.000Z,2001-07-15T21:00:00.000Z
5f6b82031a9dfb14679a23ba,5f6a3d5a4636e1543f6d4551,48194,2001-07-15T21:00:00.000Z,2002-07-15T21:00:00.000Z
5f6b82031a9dfb14679a23bb,5f6a3d5a4636e1543f6d4551,52114,2002-07-15T21:00:00.000Z,9999-01-01T21:00:00.000Z
5f6b82031a9dfb14679a23bc,5f6a3d5a4636e1543f6d4552,66280,1985-05-17T21:00:00.000Z,1986-05-17T21:00:00.000Z
5f6b82031a9dfb14679a23bd,5f6a3d5a4636e1543f6d4552,70375,1986-05-17T21:00:00.000Z,1987-05-17T21:00:00.000Z
5f6b82031a9dfb14679a23be,5f6a3d5a4636e1543f6d4552,72340,1987-05-17T21:00:00.000Z,1988-05-16T21:00:00.000Z
5f6b82031a9dfb14679a23bf,5f6a3d5a4636e1543f6d4552,76648,1988-05-16T21:00:00.000Z,1989-05-16T21:00:00.000Z
5f6b82031a9dfb14679a23c0,5f6a3d5a4636e1543f6d4552,78085,1989-05-16T21:00:00.000Z,1990-05-16T21:00:00.000Z
5f6b82031a9dfb14679a23c1,5f6a3d5a4636e1543f6d4552,82555,1990-05-16T21:00:00.000Z,1991-05-16T21:00:00.000Z
5f6b82031a9dfb14679a23c2,5f6a3d5a4636e1543f6d4552,83977,1991-05-16T21:00:00.000Z,1992-05-15T21:00:00.000Z
5f6b82031a9dfb14679a23c3,5f6a3d5a4636e1543f6d4552,86445,1992-05-15T21:00:00.000Z,1993-05-15T21:00:00.000Z
5f6b82031a9dfb14679a23c4,5f6a3d5a4636e1543f6d4552,90341,1993-05-15T21:00:00.000Z,1994-05-15T21:00:00.000Z
5f6b82031a9dfb14679a23c5,5f6a3d5a4636e1543f6d4552,89891,1994-05-15T21:00:00.000Z,1995-05-15T21:00:00.000Z
5f6b82031a9dfb14679a23c6,5f6a3d5a4636e1543f6d4552,94064,1995-05-15T21:00:00.000Z,1996-05-14T21:00:00.000Z
5f6b82031a9dfb14679a23c7,5f6a3d5a4636e1543f6d4552,97898,1996-05-14T21:00:00.000Z,1997-05-14T21:00:00.000Z
5f6b82031a9dfb14679a23c8,5f6a3d5a4636e1543f6d4552,100587,1997-05-14T21:00:00.000Z,1998-05-14T21:00:00.000Z
5f6b82031a9dfb14679a23c9,5f6a3d5a4636e1543f6d4552,102901,1998-05-14T21:00:00.000Z,1999-05-14T21:00:00.000Z
5f6b82031a9dfb14679a23ca,5f6a3d5a4636e1543f6d4552,105128,1999-05-14T21:00:00.000Z,2000-05-13T21:00:00.000Z
5f6b82031a9dfb14679a23cb,5f6a3d5a4636e1543f6d4552,105845,2000-05-13T21:00:00.000Z,2001-05-13T21:00:00.000Z
5f6b82031a9dfb14679a23cc,5f6a3d5a4636e1543f6d4552,106912,2001-05-13T21:00:00.000Z,2002-05-13T21:00:00.000Z
5f6b82031a9dfb14679a23cd,5f6a3d5a4636e1543f6d4552,110212,2002-05-13T21:00:00.000Z,9999-01-01T21:00:00.000Z
5f6b82031a9dfb14679a23ce,5f6a3d5a4636e1543f6d4553,88991,1987-07-25T21:00:00.000Z,1988-07-24T21:00:00.000Z
5f6b82031a9dfb14679a23cf,5f6a3d5a4636e1543f6d4553,90386,1988-07-24T21:00:00.000Z,1989-07-24T21:00:00.000Z
5f6b82031a9dfb14679a23d0,5f6a3d5a4636e1543f6d4553,91690,1989-07-24T21:00:00.000Z,1990-07-24T21:00:00.000Z
5f6b82031a9dfb14679a23d1,5f6a3d5a4636e1543f6d4553,93760,1990-07-24T21:00:00.000Z,1991-07-24T21:00:00.000Z
5f6b82031a9dfb14679a23d2,5f6a3d5a4636e1543f6d4553,94623,1991-07-24T21:00:00.000Z,1992-07-23T21:00:00.000Z
5f6b82031a9dfb14679a23d3,5f6a3d5a4636e1543f6d4553,95258,1992-07-23T21:00:00.000Z,1993-07-23T21:00:00.000Z
5f6b82031a9dfb14679a23d4,5f6a3d5a4636e1543f6d4553,95769,1993-07-23T21:00:00.000Z,1994-07-23T21:00:00.000Z
5f6b82031a9dfb14679a23d5,5f6a3d5a4636e1543f6d4553,95745,1994-07-23T21:00:00.000Z,1995-07-23T21:00:00.000Z
5f6b82031a9dfb14679a23d6,5f6a3d5a4636e1543f6d4553,98799,1995-07-23T21:00:00.000Z,1996-07-22T21:00:00.000Z
5f6b82031a9dfb14679a23d7,5f6a3d5a4636e1543f6d4553,101723,1996-07-22T21:00:00.000Z,1997-07-22T21:00:00.000Z
5f6b82031a9dfb14679a23d8,5f6a3d5a4636e1543f6d4553,103794,1997-07-22T21:00:00.000Z,1998-07-22T21:00:00.000Z
5f6b82031a9dfb14679a23d9,5f6a3d5a4636e1543f6d4553,106127,1998-07-22T21:00:00.000Z,1999-01-06T21:00:00.000Z
5f6b82031a9dfb14679a23da,5f6a3d5a4636e1543f6d4554,60879,1993-02-01T21:00:00.000Z,1994-02-01T21:00:00.000Z
5f6b82031a9dfb14679a23db,5f6a3d5a4636e1543f6d4554,65102,1994-02-01T21:00:00.000Z,1995-02-01T21:00:00.000Z
5f6b82031a9dfb14679a23dc,5f6a3d5a4636e1543f6d4554,65140,1995-02-01T21:00:00.000Z,1996-02-01T21:00:00.000Z
5f6b82031a9dfb14679a23dd,5f6a3d5a4636e1543f6d4554,69458,1996-02-01T21:00:00.000Z,1997-01-31T21:00:00.000Z
5f6b82031a9dfb14679a23de,5f6a3d5a4636e1543f6d4554,69054,1997-01-31T21:00:00.000Z,1998-01-31T21:00:00.000Z
5f6b82031a9dfb14679a23df,5f6a3d5a4636e1543f6d4554,70696,1998-01-31T21:00:00.000Z,1999-01-31T21:00:00.000Z
5f6b82031a9dfb14679a23e0,5f6a3d5a4636e1543f6d4554,73706,1999-01-31T21:00:00.000Z,2000-01-31T21:00:00.000Z
5f6b82031a9dfb14679a23e1,5f6a3d5a4636e1543f6d4554,75547,2000-01-31T21:00:00.000Z,2001-01-30T21:00:00.000Z
5f6b82031a9dfb14679a23e2,5f6a3d5a4636e1543f6d4554,75193,2001-01-30T21:00:00.000Z,2002-01-30T21:00:00.000Z
5f6b82031a9dfb14679a23e3,5f6a3d5a4636e1543f6d4554,76081,2002-01-30T21:00:00.000Z,9999-01-01T21:00:00.000Z
5f6b82031a9dfb14679a23e4,5f6a3d5a4636e1543f6d4555,40000,1996-09-11T21:00:00.000Z,1997-09-11T21:00:00.000Z
5f6b82031a9dfb14679a23e5,5f6a3d5a4636e1543f6d4555,42298,1997-09-11T21:00:00.000Z,1998-09-11T21:00:00.000Z
5f6b82031a9dfb14679a23e6,5f6a3d5a4636e1543f6d4555,46020,1998-09-11T21:00:00.000Z,1999-02-23T21:00:00.000Z
5f6b82031a9dfb14679a23e7,5f6a3d5a4636e1543f6d4556,63005,1996-01-22T21:00:00.000Z,1997-01-21T21:00:00.000Z
5f6b82031a9dfb14679a23e8,5f6a3d5a4636e1543f6d4556,62810,1997-01-21T21:00:00.000Z,1998-01-21T21:00:00.000Z
5f6b82031a9dfb14679a23e9,5f6a3d5a4636e1543f6d4556,66547,1998-01-21T21:00:00.000Z,1999-01-21T21:00:00.000Z
5f6b82031a9dfb14679a23ea,5f6a3d5a4636e1543f6d4556,67957,1999-01-21T21:00:00.000Z,2000-01-21T21:00:00.000Z
5f6b82031a9dfb14679a23eb,5f6a3d5a4636e1543f6d4556,69626,2000-01-21T21:00:00.000Z,2001-01-20T21:00:00.000Z
5f6b82031a9dfb14679a23ec,5f6a3d5a4636e1543f6d4556,74094,2001-01-20T21:00:00.000Z,2002-01-20T21:00:00.000Z
5f6b82031a9dfb14679a23ed,5f6a3d5a4636e1543f6d4556,77648,2002-01-20T21:00:00.000Z,9999-01-01T21:00:00.000Z
5f6b82031a9dfb14679a23ee,5f6a3d5a4636e1543f6d4557,67883,1996-12-21T21:00:00.000Z,1997-12-21T21:00:00.000Z
5f6b82031a9dfb14679a23ef,5f6a3d5a4636e1543f6d4557,68147,1997-12-21T21:00:00.000Z,1998-12-21T21:00:00.000Z
5f6b82031a9dfb14679a23f0,5f6a3d5a4636e1543f6d4557,70813,1998-12-21T21:00:00.000Z,1999-12-21T21:00:00.000Z
5f6b82031a9dfb14679a23f1,5f6a3d5a4636e1543f6d4557,72959,1999-12-21T21:00:00.000Z,2000-12-20T21:00:00.000Z
5f6b82031a9dfb14679a23f2,5f6a3d5a4636e1543f6d4557,73966,2000-12-20T21:00:00.000Z,2001-12-20T21:00:00.000Z
5f6b82031a9dfb14679a23f3,5f6a3d5a4636e1543f6d4557,73625,2001-12-20T21:00:00.000Z,9999-01-01T21:00:00.000Z
5f6b82031a9dfb14679a23f4,5f6a3d5a4636e1543f6d4558,60522,1997-07-16T21:00:00.000Z,1998-07-16T21:00:00.000Z
5f6b82031a9dfb14679a23f5,5f6a3d5a4636e1543f6d4558,61675,1998-07-16T21:00:00.000Z,1999-07-16T21:00:00.000Z
5f6b82031a9dfb14679a23f6,5f6a3d5a4636e1543f6d4558,63238,1999-07-16T21:00:00.000Z,2000-07-15T21:00:00.000Z
5f6b82031a9dfb14679a23f7,5f6a3d5a4636e1543f6d4558,65226,2000-07-15T21:00:00.000Z,2001-07-15T21:00:00.000Z
5f6b82031a9dfb14679a23f8,5f6a3d5a4636e1543f6d4558,66229,2001-07-15T21:00:00.000Z,2002-07-15T21:00:00.000Z
5f6b82031a9dfb14679a23f9,5f6a3d5a4636e1543f6d4558,66168,2002-07-15T21:00:00.000Z,9999-01-01T21:00:00.000Z
5f6b82031a9dfb14679a23fa,5f6a3d5a4636e1543f6d4559,46382,1997-09-12T21:00:00.000Z,1998-09-12T21:00:00.000Z
5f6b82031a9dfb14679a23fb,5f6a3d5a4636e1543f6d4559,48758,1998-09-12T21:00:00.000Z,1999-09-12T21:00:00.000Z
5f6b82031a9dfb14679a23fc,5f6a3d5a4636e1543f6d4559,48999,1999-09-12T21:00:00.000Z,2000-09-11T21:00:00.000Z
5f6b82031a9dfb14679a23fd,5f6a3d5a4636e1543f6d4559,49897,2000-09-11T21:00:00.000Z,2001-09-11T21:00:00.000Z
5f6b82031a9dfb14679a23fe,5f6a3d5a4636e1543f6d4559,52083,2001-09-11T21:00:00.000Z,9999-01-01T21:00:00.000Z
5f6b82031a9dfb14679a23ff,5f6a3d5a4636e1543f6d455a,47093,1990-05-25T21:00:00.000Z,1991-05-25T21:00:00.000Z
5f6b82031a9dfb14679a2400,5f6a3d5a4636e1543f6d455a,49381,1991-05-25T21:00:00.000Z,1992-05-24T21:00:00.000Z
5f6b82031a9dfb14679a2401,5f6a3d5a4636e1543f6d455a,53500,1992-05-24T21:00:00.000Z,1993-05-24T21:00:00.000Z
5f6b82031a9dfb14679a2402,5f6a3d5a4636e1543f6d455a,56748,1993-05-24T21:00:00.000Z,1994-05-24T21:00:00.000Z
5f6b82031a9dfb14679a2403,5f6a3d5a4636e1543f6d455a,60600,1994-05-24T21:00:00.000Z,1995-05-24T21:00:00.000Z
5f6b82031a9dfb14679a2404,5f6a3d5a4636e1543f6d455a,64180,1995-05-24T21:00:00.000Z,1996-05-23T21:00:00.000Z
5f6b82031a9dfb14679a2405,5f6a3d5a4636e1543f6d455a,64443,1996-05-23T21:00:00.000Z,1997-05-23T21:00:00.000Z
5f6b82031a9dfb14679a2406,5f6a3d5a4636e1543f6d455a,66785,1997-05-23T21:00:00.000Z,1998-05-23T21:00:00.000Z
5f6b82031a9dfb14679a2407,5f6a3d5a4636e1543f6d455a,68674,1998-05-23T21:00:00.000Z,1999-05-23T21:00:00.000Z
5f6b82031a9dfb14679a2408,5f6a3d5a4636e1543f6d455a,72210,1999-05-23T21:00:00.000Z,2000-05-22T21:00:00.000Z
5f6b82031a9dfb14679a2409,5f6a3d5a4636e1543f6d455a,73992,2000-05-22T21:00:00.000Z,2001-05-22T21:00:00.000Z
5f6b82031a9dfb14679a240a,5f6a3d5a4636e1543f6d455a,77711,2001-05-22T21:00:00.000Z,2002-05-22T21:00:00.000Z
5f6b82031a9dfb14679a240b,5f6a3d5a4636e1543f6d455a,81099,2002-05-22T21:00:00.000Z,9999-01-01T21:00:00.000Z
5f6b82031a9dfb14679a240c,5f6a3d5a4636e1543f6d455b,40000,1997-04-26T21:00:00.000Z,1998-04-26T21:00:00.000Z
5f6b82031a9dfb14679a240d,5f6a3d5a4636e1543f6d455b,39871,1998-04-26T21:00:00.000Z,1999-04-26T21:00:00.000Z
5f6b82031a9dfb14679a240e,5f6a3d5a4636e1543f6d455b,39539,1999-04-26T21:00:00.000Z,2000-04-25T21:00:00.000Z
